Timestamp,binance_spot Price,binance_spot Highest Bid,binance_spot Lowest Ask,binance_spot Bid-Ask Spread,binance_spot Bid Volume,binance_spot Ask Volume,binance_spot Order Book Imbalance,binance_spot Trade Volume,binance_spot Trade Count,binance_futures Price,binance_futures Highest Bid,binance_futures Lowest Ask,binance_futures Bid-Ask Spread,binance_futures Bid Volume,binance_futures Ask Volume,binance_futures Order Book Imbalance,binance_futures Trade Volume,binance_futures Trade Count,coinbase Price,coinbase Highest Bid,coinbase Lowest Ask,coinbase Bid-Ask Spread,coinbase Bid Volume,coinbase Ask Volume,coinbase Order Book Imbalance,coinbase Trade Volume,coinbase Trade Count,kraken Price,kraken Highest Bid,kraken Lowest Ask,kraken Bid-Ask Spread,kraken Bid Volume,kraken Ask Volume,kraken Order Book Imbalance,kraken Trade Volume,kraken Trade Count,okx Price,okx Highest Bid,okx Lowest Ask,okx Bid-Ask Spread,okx Bid Volume,okx Ask Volume,okx Order Book Imbalance,okx Trade Volume,okx Trade Count,bybit Price,bybit Highest Bid,bybit Lowest Ask,bybit Bid-Ask Spread,bybit Bid Volume,bybit Ask Volume,bybit Order Book Imbalance,bybit Trade Volume,bybit Trade Count
2025-08-26 10:30:29,109963.05,109963.04,109963.05,0.010000000009313226,29.63472,18.1555,0.2402001915873164,9.5198,500,109904.3,109918.5,109918.6,0.10000000000582077,141.523,160.188,-0.06186383658534157,42.293,500,109979.27,109979.26,109979.27,0.010000000009313226,145.83158394,250.68372064,-0.2644340218117489,0.76096676,100,109996.5,109996.5,109996.6,0.10000000000582077,95.771,114.562,-0.08933928579918508,16.25491091,1000,109968.2,109969.3,109969.4,0.09999999999126885,12.15231783,16.67128438,-0.15678007617077783,0.8752761,100,109958.7,109958.6,109958.7,0.09999999999126885,5.149972,4.973644,0.017417491931736626,0.42244,60
2025-08-26 10:30:33,109963.05,109963.04,109963.05,0.010000000009313226,28.92421,18.99171,0.207290186643604,11.68783,500,109904.2,109918.5,109918.6,0.10000000000582077,140.079,162.096,-0.07286175229585504,41.73,500,109979.29,109979.28,109979.29,0.00999999999476131,149.33298542,253.92205801,-0.2593620942726172,0.76316067,100,109996.5,109996.5,109996.6,0.10000000000582077,96.002,109.84,-0.06722631921570918,16.25491091,1000,109969.4,109969.3,109969.4,0.09999999999126885,11.88802842,16.71447798,-0.16874218967048293,0.96519753,100,109958.7,109958.6,109958.7,0.09999999999126885,4.660812,4.986871,-0.03379661209846964,0.435808,60
2025-08-26 10:30:38,109944.43,109944.42,109944.43,0.00999999999476131,29.08565,23.18431,0.11290117689012966,12.469100000000001,500,109918.6,109894.2,109894.3,0.10000000000582077,160.963,144.964,0.05229678975703352,39.664,500,109963.24,109963.02,109963.03,0.00999999999476131,138.23613066,251.56624964,-0.29073737028691,0.95707873,100,109996.5,109996.5,109996.6,0.10000000000582077,93.729,109.815,-0.07902959556656054,16.25491091,1000,109956.7,109956.6,109956.7,0.09999999999126885,10.86802237,15.390890350000001,-0.17224125112214472,0.76498904,100,109943.3,109943.2,109943.3,0.10000000000582077,7.178679,4.6583309999999996,0.2129209994753743,0.974699,60
2025-08-26 10:30:43,109944.43,109944.42,109944.43,0.00999999999476131,26.53425,22.22868,0.08829596580845325,10.62076,500,109894.3,109894.2,109894.3,0.10000000000582077,153.809,147.266,0.02173212654654158,40.358,500,109960.05,109960.06,109960.07,0.010000000009313226,145.8149362,254.45728153,-0.27142114920222543,0.62379166,100,109996.5,109996.5,109996.6,0.10000000000582077,90.679,118.284,-0.1321047266741002,16.25491091,1000,109956.7,109956.6,109956.7,0.09999999999126885,10.53153363,16.24222632,-0.213294386020668,0.8426897,100,109943.2,109943.2,109943.3,0.10000000000582077,6.775212,5.098305,0.1412308585569044,0.965985,60
2025-08-26 10:30:47,109944.43,109944.42,109944.43,0.00999999999476131,32.905590000000004,16.75801,0.32513913610773293,10.31578,500,109894.2,109905.5,109905.6,0.10000000000582077,166.825,151.07,0.0495603894367637,35.136,500,109955.86,109955.85,109955.86,0.00999999999476131,149.07554739,252.44997619,-0.257454190902521,0.62732813,100,109996.6,109996.5,109996.6,0.10000000000582077,104.654,117.815,-0.05915880414799366,16.25673032,1000,109952.3,109961.2,109961.3,0.10000000000582077,11.97433179,16.66027945,-0.1636462817925095,0.84109223,100,109938.2,109941.4,109941.5,0.10000000000582077,7.448092,4.077427,0.2924523398902904,0.52979,60
2025-08-26 10:30:52,109953.99,109953.99,109954.0,0.00999999999476131,27.53494,21.38479,0.12571921390408328,10.8064,500,109905.5,109909.9,109910.0,0.10000000000582077,136.379,166.243,-0.09868416704667872,36.594,500,109975.22,109966.4,109966.41,0.010000000009313226,141.93790134,252.60770137,-0.280499387827026,0.64016126,100,109996.6,109996.5,109996.6,0.10000000000582077,96.18900000000001,117.876,-0.10131034966014994,16.25673032,1000,109966.8,109966.7,109966.8,0.10000000000582077,11.465691510000001,19.10438885,-0.24987495126100476,0.84595341,100,109952.3,109952.2,109952.3,0.10000000000582077,5.430759,5.456619,-0.00237522753412252,0.432247,60
2025-08-26 10:30:57,109957.99,109957.98,109957.99,0.010000000009313226,38.27288,8.19564,0.6472605540266831,10.77871,500,109910.0,109922.6,109922.7,0.09999999999126885,160.755,164.462,-0.011398543126589304,30.928,500,109966.41,109983.25,109983.26,0.00999999999476131,145.06415577,249.61309967,-0.26489731156016366,0.64567672,100,109996.6,109996.5,109996.6,0.10000000000582077,107.263,117.569,-0.04583867065186449,16.25701728,1000,109973.9,109973.9,109974.0,0.10000000000582077,13.37490183,16.59811669,-0.10753721243822192,0.79113956,100,109960.2,109965.0,109965.1,0.10000000000582077,7.451415,4.0702430000000005,0.29346227773815187,0.532201,60
2025-08-26 10:31:02,109981.8,109984.13,109984.14,0.00999999999476131,40.66971,13.24701,0.5086121707700321,10.78422,500,109910.0,109937.2,109937.3,0.10000000000582077,178.786,169.931,0.02539308379000734,30.034,500,109993.47,109993.46,109993.47,0.00999999999476131,152.77990254,252.01056912,-0.24514081611917957,0.64904433,100,109996.6,109996.5,109996.6,0.10000000000582077,103.408,106.705,-0.01569155644819691,16.25701728,1000,109989.9,109997.7,109997.8,0.10000000000582077,11.38138343,13.633327959999999,-0.09002480559900633,1.54146333,100,109979.0,109983.4,109983.5,0.10000000000582077,6.250219,6.461508,-0.016621581001542894,0.48492599999999997,60
2025-08-26 10:31:07,109984.73,109984.73,109984.74,0.010000000009313226,34.14803,10.82706,0.5185308133902568,9.79721,500,109937.2,109942.7,109942.8,0.10000000000582077,168.43,165.767,0.007968353994799508,26.155,500,109993.47,109993.46,109993.47,0.00999999999476131,146.65708085,252.45427674,-0.2650818972650826,0.65226686,100,109996.6,109996.5,109996.6,0.10000000000582077,107.662,97.155,0.05129945268215043,16.25701728,1000,109997.7,109999.9,110000.0,0.10000000000582077,13.51948486,9.98420325,0.1504139092322222,1.63196619,100,109983.4,109983.4,109983.5,0.10000000000582077,6.579934000000001,4.659432,0.17087280545895567,0.472915,60
2025-08-26 10:31:23,110039.99,110039.99,110040.0,0.00999999999476131,43.01706,7.58119,0.7003378575345985,8.53849,500,109966.9,109996.7,109996.8,0.10000000000582077,188.419,153.071,0.10351108377990574,27.514,500,110058.23,110056.56,110056.57,0.010000000009313226,153.45898956,257.35712176,-0.25290666392358174,0.21460284,100,110000.0,109999.9,110000.0,0.10000000000582077,137.334,105.18,0.1325861599742695,16.29566242,1000,110049.9,110049.9,110050.0,0.10000000000582077,15.64171717,5.20057319,0.5009595298623409,0.12892377,100,110043.2,110043.8,110043.9,0.09999999999126885,9.040957,4.338959,0.35142208665585045,0.861583,60
2025-08-26 10:31:28,110050.84,110050.83,110050.84,0.00999999999476131,29.333,18.82235,0.2182654679075118,8.36065,500,109995.0,109996.7,109996.8,0.10000000000582077,181.362,160.765,0.0602027901919463,23.941,500,110058.25,110058.24,110058.25,0.00999999999476131,150.66059693,260.06331339999997,-0.2663655894347601,0.19283935,100,110000.0,109999.9,110000.0,0.10000000000582077,139.645,100.003,0.16541761249833092,16.29566242,1000,110052.0,110051.9,110052.0,0.10000000000582077,12.26495337,8.93261865,0.15720360411352433,0.20732027,100,110043.9,110043.8,110043.9,0.09999999999126885,7.840156,4.537009,0.2668742801764378,0.827705,60
2025-08-26 10:31:33,110050.84,110050.83,110050.84,0.00999999999476131,28.77186,18.923460000000002,0.20648566777620944,8.40541,500,109996.7,109996.7,109996.8,0.10000000000582077,176.715,159.852,0.050102951269732326,22.969,500,110058.26,110058.26,110058.27,0.010000000009313226,150.33115116,258.99727087,-0.2654741617283439,0.15093998,100,110000.0,109999.9,110000.0,0.10000000000582077,137.633,99.719,0.15973743638140828,16.29566242,1000,110052.0,110051.9,110052.0,0.10000000000582077,11.85484361,8.36149201,0.1727984569342048,0.33852396,100,110043.8,110043.8,110043.9,0.09999999999126885,6.252204,4.61498,0.15065761286456544,0.627969,60
2025-08-26 10:31:37,110050.84,110050.83,110050.84,0.00999999999476131,29.36061,17.64272,0.24929914540097475,8.46458,500,109996.7,109996.7,109996.8,0.10000000000582077,178.566,156.774,0.06498479155483987,22.628,500,110063.99,110063.97,110063.98,0.00999999999476131,146.75731816,259.19009346,-0.27696389256755816,0.15399905,100,110000.0,109999.9,110000.0,0.10000000000582077,137.035,99.731,0.1575564059028746,16.306091,1000,110054.8,110054.7,110054.8,0.10000000000582077,13.19184441,9.59551832,0.15782107533073003,0.872286,100,110043.9,110043.8,110043.9,0.09999999999126885,7.910277,4.578658,0.2667656609630845,0.512267,60
2025-08-26 10:31:42,110050.84,110050.83,110050.84,0.00999999999476131,34.31167,8.35805,0.6082444412571726,8.39509,500,109996.7,110015.2,110015.3,0.10000000000582077,157.438,184.7,-0.0796812981896194,29.3,500,110063.99,110063.97,110063.98,0.00999999999476131,149.51481623,260.2387734,-0.27022083508769673,0.15484928,100,110000.0,109999.9,110000.0,0.10000000000582077,138.309,95.856,0.18129524053551985,16.32239175,1000,110056.0,110059.9,110060.0,0.10000000000582077,11.97615732,5.06251549,0.4057617578020738,1.58029848,100,110049.2,110049.2,110049.3,0.10000000000582077,8.39902,3.671669,0.391638869993254,0.607385,60
2025-08-26 10:31:47,110054.57,110054.56,110054.57,0.010000000009313226,31.72904,13.09311,0.4157750130236948,8.54249,500,110012.2,110012.1,110012.2,0.09999999999126885,175.137,141.702,0.10552678174088417,34.542,500,110066.15,110067.88,110067.89,0.00999999999476131,151.81257193,257.07991554,-0.2574450419995143,0.15412666,100,110000.0,109999.9,110000.0,0.10000000000582077,140.282,95.764,0.18859883243096692,16.32239175,1000,110062.0,110065.9,110066.0,0.10000000000582077,12.809160910000001,7.61241883,0.2544730694766516,1.64591124,100,110053.1,110053.1,110053.2,0.09999999999126885,6.358768,3.600159,0.2769986164172104,0.544533,60
2025-08-26 10:31:52,110069.57,110069.56,110069.57,0.010000000009313226,39.19537,7.39059,0.6827117011219689,8.94718,500,110015.2,110038.3,110038.4,0.09999999999126885,172.678,165.698,0.0206279405158758,31.617,500,110079.16,110091.92,110091.93,0.00999999999476131,144.66831852,234.08210093,-0.23607573171758237,0.37584601,100,110000.1,109999.9,110000.0,0.10000000000582077,145.876,96.455,0.20394006544767282,16.86763477,1000,110073.9,110081.9,110082.0,0.10000000000582077,14.85883155,4.87521265,0.5059084087791796,0.86858751,100,110063.0,110074.2,110074.3,0.10000000000582077,8.077939,2.964278,0.46310093344479647,0.482216,60
2025-08-26 10:31:56,110075.48,110075.47,110075.48,0.00999999999476131,35.65769,13.71423,0.4444522311467733,9.0767,500,110015.2,110034.6,110034.7,0.09999999999126885,158.403,172.995,-0.04403164774681806,38.639,500,110095.7,110096.89,110096.9,0.00999999999476131,150.00034788,256.21610179,-0.2614757575580383,0.40320397,100,110000.1,110008.1,110008.2,0.09999999999126885,149.184,105.882,0.16976782479828748,16.86763477,1000,110085.4,110085.3,110085.4,0.09999999999126885,10.23916397,7.8349785800000005,0.1330179499995146,0.9286937,100,110076.8,110076.8,110076.9,0.09999999999126885,5.634709,4.758142,0.08434326634722268,0.475753,60
2025-08-26 10:32:01,110075.48,110075.47,110075.48,0.00999999999476131,24.25826,19.15824,0.11746732233137173,9.20756,500,110034.6,110027.3,110027.4,0.09999999999126885,151.65,164.387,-0.04030224309178986,39.311,500,110084.34,110084.33,110084.34,0.00999999999476131,146.73988607,257.62314567,-0.2742171041770614,0.60149713,100,110008.1,110008.1,110008.2,0.09999999999126885,148.668,91.285,0.23914266543864843,16.84056517,1000,110082.0,110081.9,110082.0,0.10000000000582077,8.19752939,9.15976649,-0.05543703965481984,1.6889561800000001,100,110069.0,110068.9,110069.0,0.10000000000582077,5.098209,5.322911,-0.021562173739482954,0.823838,60
2025-08-26 10:32:06,110075.48,110067.13,110067.14,0.00999999999476131,18.31343,27.87036,-0.2069325622691425,10.18015,500,110034.7,110018.7,110018.8,0.10000000000582077,151.441,172.737,-0.06569230484486915,43.811,500,110084.34,110079.21,110079.22,0.00999999999476131,141.00787042,249.56442505,-0.2779422808250318,0.85805289,100,110008.2,110008.1,110008.2,0.09999999999126885,148.643,97.977,0.2054415700267618,16.83099305,1000,110079.3,110076.0,110076.1,0.10000000000582077,7.69114703,13.22684348,-0.26463806106775023,1.77112554,100,110063.6,110059.9,110060.0,0.10000000000582077,6.268624,5.72119,0.04565825624984675,0.450274,60
2025-08-26 10:32:11,110064.24,110064.23,110064.24,0.010000000009313226,21.88037,22.276,-0.008959749182281075,10.4311,500,110027.3,110018.7,110018.8,0.10000000000582077,158.514,160.527,-0.006309533884359618,42.994,500,110079.22,110079.21,110079.22,0.00999999999476131,146.13861145,260.9185996,-0.28197507631403007,0.85533565,100,110008.2,110008.1,110008.2,0.09999999999126885,147.161,97.963,0.20070658115892367,16.83099305,1000,110076.1,110076.0,110076.1,0.10000000000582077,7.45593705,13.43757145,-0.2862915244703875,1.54710964,100,110060.0,110059.9,110060.0,0.10000000000582077,3.610139,4.950605,-0.1565828857865625,0.544237,60
2025-08-26 10:32:16,110064.24,110071.5,110071.51,0.00999999999476131,39.36799,9.52359,0.6104200355153178,11.257,500,110018.7,110049.7,110049.8,0.10000000000582077,155.37,146.61599999999999,0.028988098786036504,43.916,500,110079.21,110092.66,110092.67,0.00999999999476131,140.64789821,257.00458247,-0.2926089736974001,0.85425768,100,110008.2,110068.5,110068.6,0.10000000000582077,140.163,100.0,0.16723225476030867,16.78711275,1000,110076.1,110082.8,110082.9,0.09999999999126885,11.71455066,7.79741542,0.20075553759880257,1.67371569,100,110060.0,110070.9,110071.0,0.10000000000582077,6.496531,4.87017,0.14308118072253334,0.612305,60
2025-08-26 10:32:20,110092.0,110091.99,110092.0,0.00999999999476131,23.43773,19.08764,0.10229399532561383,12.88328,500,110027.3,110044.2,110044.3,0.10000000000582077,160.66,147.523,0.04262727016091089,48.316,500,110104.25,110105.69,110105.7,0.00999999999476131,151.27877442,260.23559207,-0.26477038597544983,1.89214676,100,110068.6,110068.5,110068.6,0.10000000000582077,133.736,98.973,0.1493839946027012,16.78655775,1000,110098.6,110099.0,110099.1,0.10000000000582077,9.45613986,9.55038419,-0.004958525280691733,1.68803551,100,110086.4,110086.4,110086.5,0.10000000000582077,7.168454,5.04273,0.17408008920347118,0.692612,60
2025-08-26 10:32:25,110092.0,110091.99,110092.0,0.00999999999476131,24.48133,14.821060000000001,0.24579344920245302,12.23669,500,110044.3,110055.9,110056.0,0.10000000000582077,178.508,150.563,0.08492088333520735,53.417,500,110102.33,110114.25,110114.26,0.00999999999476131,149.66278541,261.25812363,-0.27157376459793886,1.80164295,100,110068.6,110068.5,110068.6,0.10000000000582077,133.86599999999999,99.222,0.1486305601317957,16.78661236,1000,110098.6,110098.5,110098.6,0.10000000000582077,11.82440832,6.38135014,0.2989745355547247,1.93942986,100,110093.1,110095.0,110095.1,0.10000000000582077,7.655782,4.181134,0.2935433520014842,0.474171,60
2025-08-26 10:32:29,110099.99,110099.99,110100.0,0.00999999999476131,30.97483,16.28642,0.31079182205295036,12.83842,500,110044.3,110055.9,110056.0,0.10000000000582077,178.056,144.087,0.10544695989048349,55.077,500,110119.62,110120.56,110120.57,0.010000000009313226,152.79862068,259.8324302,-0.2593934927866764,1.77767509,100,110068.6,110068.5,110068.6,0.10000000000582077,139.247,106.785,0.1319421863822593,16.788848390000002,1000,110110.0,110109.9,110110.0,0.10000000000582077,12.82757862,7.37901883,0.2696426156596692,2.02033511,100,110103.5,110103.4,110103.5,0.10000000000582077,7.311938,5.461082,0.14490355452351908,0.535879,60
2025-08-26 10:32:34,110100.0,110099.99,110100.0,0.00999999999476131,31.720589999999998,12.61668,0.4308770025759367,12.89115,500,110055.9,110055.9,110056.0,0.10000000000582077,179.836,149.104,0.0934273727731501,58.673,500,110122.78,110120.56,110120.57,0.010000000009313226,152.13876398,260.62603144999997,-0.26283071781105455,1.59081961,100,110068.6,110068.5,110068.6,0.10000000000582077,139.661,97.647,0.17704417887302576,16.788848390000002,1000,110110.0,110109.9,110110.0,0.10000000000582077,14.21656269,7.28148985,0.3225907475617324,2.1414465,100,110103.4,110103.4,110103.5,0.10000000000582077,7.055669,5.63258,0.11215802905507294,0.538427,60
2025-08-26 10:32:39,110110.0,110119.09,110119.1,0.010000000009313226,37.99912,4.73327,0.7784692126979091,16.71229,500,110055.9,110078.7,110078.8,0.10000000000582077,162.615,166.042,-0.010427284372461236,49.642,500,110132.31,110138.95,110138.96,0.010000000009313226,142.04607302,251.68634988,-0.2784639274877457,1.5067661,100,110068.6,110068.5,110068.6,0.10000000000582077,141.829,95.512,0.19514959488668204,16.78865734,1000,110123.0,110129.9,110130.0,0.10000000000582077,14.800554140000001,5.78996215,0.4376088420073318,0.04761459,100,110121.0,110123.5,110123.6,0.10000000000582077,7.035986,3.9855180000000003,0.27677420431912014,0.449066,60
2025-08-26 10:32:44,110119.99,110119.99,110120.0,0.00999999999476131,26.410059999999998,10.38941,0.4353500199867008,16.65351,500,110055.9,110075.6,110075.7,0.09999999999126885,143.926,183.628,-0.12120749555798434,55.138,500,110138.96,110138.95,110138.96,0.010000000009313226,146.60012496,257.39497228,-0.2742479997329782,1.50965927,100,110068.6,110068.5,110068.6,0.10000000000582077,144.639,104.848,0.15949127609855426,16.78865734,1000,110130.0,110129.9,110130.0,0.10000000000582077,9.37098876,8.73240269,0.03527438887700784,0.22452924999999999,100,110123.6,110123.5,110123.6,0.10000000000582077,4.37759,5.141399,-0.08024055916022177,0.43386399999999997,60
2025-08-26 10:32:48,110114.37,110114.36,110114.37,0.00999999999476131,19.93964,17.93795,0.05284628721098676,16.06829,500,110075.6,110067.8,110067.9,0.09999999999126885,168.133,146.03,0.07035519777949666,50.223,500,110126.32,110126.32,110126.33,0.00999999999476131,147.71430291,257.65233975,-0.2712064222122248,1.66481076,100,110068.6,110068.5,110068.6,0.10000000000582077,143.441,100.113,0.1778989464348769,16.79056641,1000,110124.1,110124.0,110124.1,0.10000000000582077,11.33065326,9.85934829,0.06943392460488047,0.37544076,100,110112.5,110112.4,110112.5,0.10000000000582077,3.547519,6.429419,-0.28885616007636816,0.508967,60
2025-08-26 10:32:53,110114.37,110114.36,110114.37,0.00999999999476131,26.89058,20.04917,0.14574875239003188,17.24913,500,110067.8,110067.8,110067.9,0.09999999999126885,171.357,140.132,0.10024431039298336,63.656,500,110132.41,110132.4,110132.41,0.010000000009313226,151.48321563,258.96071621,-0.2618567171846923,1.04691018,100,110068.6,110068.5,110068.6,0.10000000000582077,145.175,89.356,0.238002652101428,16.79056641,1000,110125.8,110125.7,110125.8,0.10000000000582077,11.584452240000001,7.23996753,0.2307898337947019,0.5038946,100,110112.5,110112.4,110112.5,0.10000000000582077,5.072763,4.697793,0.03837754985489058,0.490121,60
