Timestamp,binance_spot Price,binance_spot Highest Bid,binance_spot Lowest Ask,binance_spot Bid-Ask Spread,binance_spot Bid Volume,binance_spot Ask Volume,binance_spot Order Book Imbalance,binance_spot Trade Volume,binance_spot Trade Count,binance_futures Price,binance_futures Highest Bid,binance_futures Lowest Ask,binance_futures Bid-Ask Spread,binance_futures Bid Volume,binance_futures Ask Volume,binance_futures Order Book Imbalance,binance_futures Trade Volume,binance_futures Trade Count,coinbase Price,coinbase Highest Bid,coinbase Lowest Ask,coinbase Bid-Ask Spread,coinbase Bid Volume,coinbase Ask Volume,coinbase Order Book Imbalance,coinbase Trade Volume,coinbase Trade Count,kraken Price,kraken Highest Bid,kraken Lowest Ask,kraken Bid-Ask Spread,kraken Bid Volume,kraken Ask Volume,kraken Order Book Imbalance,kraken Trade Volume,kraken Trade Count,okx Price,okx Highest Bid,okx Lowest Ask,okx Bid-Ask Spread,okx Bid Volume,okx Ask Volume,okx Order Book Imbalance,okx Trade Volume,okx Trade Count,bybit Price,bybit Highest Bid,bybit Lowest Ask,bybit Bid-Ask Spread,bybit Bid Volume,bybit Ask Volume,bybit Order Book Imbalance,bybit Trade Volume,bybit Trade Count
2025-08-25 18:55:41,112279.25,112277.45,112277.46,0.010000000009313226,17.24973,30.190640000000002,-0.27278265325502316,16.50247,500,112221.0,112220.0,112220.1,0.10000000000582077,193.24,181.039,0.032598676388469625,31.229,500,112292.88,112277.79,112277.8,0.010000000009313226,147.0714262,116.707703,0.11511040806029015,1.6123217,100,112330.7,112330.7,112330.8,0.10000000000582077,101.773,137.419,-0.14902672330178274,52.8222607,1000,112284.1,112284.0,112284.1,0.10000000000582077,13.91312274,15.80457901,-0.06364746123074605,0.23520355,100,112284.8,112284.8,112284.9,0.09999999999126885,5.526353,6.562987,-0.08574777448562117,1.188144,60
2025-08-25 18:55:47,112288.18,112288.18,112288.19,0.010000000009313226,14.93602,28.58095,-0.3135542295339037,18.46167,500,112220.2,112232.1,112232.2,0.09999999999126885,159.758,238.022,-0.19675197345266224,29.012,500,112292.88,112275.28,112275.29,0.00999999999476131,135.72765742,128.97614551,0.025505912024185833,1.6123217,100,112330.7,112330.7,112330.8,0.10000000000582077,102.968,127.955,-0.10820489946865403,52.8222607,1000,112292.1,112292.0,112292.1,0.10000000000582077,13.603727339999999,12.84954433,0.028510008871806155,0.24986035,100,112301.1,112296.6,112296.7,0.09999999999126885,4.211331,6.697001,-0.22786893541560704,0.894168,60
2025-08-25 18:55:51,112284.26,112284.25,112284.26,0.00999999999476131,26.63444,20.84211,0.12200402093243927,18.12445,500,112221.1,112235.1,112235.2,0.09999999999126885,190.265,187.094,0.008403138655762794,30.37,500,112282.37,112275.28,112275.29,0.00999999999476131,136.56552581,125.59165003,0.041859909975142495,1.68398506,100,112330.7,112330.7,112330.8,0.10000000000582077,107.986,122.699,-0.0637796128920389,52.8222607,1000,112296.2,112296.2,112296.3,0.10000000000582077,15.4274281,13.29269549,0.074328810017492,0.28546216,100,112291.9,112291.8,112291.9,0.09999999999126885,5.887138,5.062411,0.07532063649379532,0.7418210000000001,60
2025-08-25 18:55:55,112284.26,112284.25,112284.26,0.00999999999476131,28.38965,11.38245,0.4276163441206272,16.05067,500,112226.2,112239.5,112239.6,0.10000000000582077,181.532,199.934,-0.048240210136683184,29.879,500,112292.89,112292.88,112292.89,0.00999999999476131,154.45086823,128.26012587,0.09264140025179163,1.74448555,100,112330.8,112330.7,112330.8,0.10000000000582077,106.12,122.731,-0.0725843452726883,52.81912991,1000,112296.8,112296.7,112296.8,0.10000000000582077,19.57897505,12.26094908,0.22983804672778285,0.33182737,100,112301.4,112302.3,112302.4,0.09999999999126885,8.274099,7.604746,0.04215375866443687,0.515444,60
2025-08-25 18:55:59,112284.27,112284.26,112284.27,0.010000000009313226,35.76733,17.5766,0.34100843338689146,15.05996,500,112235.2,112241.1,112241.2,0.09999999999126885,177.41,196.56,-0.05120731609487393,30.21,500,112292.93,112292.92,112292.93,0.00999999999476131,155.78670477,130.71340855,0.08751583351729757,1.18620817,100,112330.8,112330.7,112330.8,0.10000000000582077,108.399,122.333,-0.0603904096527573,52.81912991,1000,112296.8,112298.3,112298.4,0.09999999999126885,16.57915542,12.31372489,0.14762912123107744,0.37135747,100,112302.3,112302.3,112302.4,0.09999999999126885,7.716747,7.4423699999999995,0.01809980093167698,0.293973,60
2025-08-25 18:56:03,112312.75,112312.75,112312.76,0.00999999999476131,43.27383,15.14458,0.4815134475587405,13.235,500,112241.2,112265.8,112265.9,0.09999999999126885,202.594,197.89,0.01174578759700764,31.227,500,112317.46,112317.45,112317.46,0.010000000009313226,155.89952551,129.5021696,0.09249193807284808,1.1448459500000001,100,112330.8,112330.7,112330.8,0.10000000000582077,108.535,106.784,0.008132120249490248,52.11953676,1000,112320.0,112322.2,112322.3,0.10000000000582077,21.30642156,12.316133409999999,0.26738860738042247,0.37222916,100,112330.4,112330.3,112330.4,0.09999999999126885,6.966257,8.565123,-0.10294423290139063,0.315482,60
2025-08-25 18:56:06,112312.76,112312.76,112312.77,0.010000000009313226,43.54983,13.97458,0.5141339128901974,9.27587,500,112241.2,112265.9,112266.0,0.10000000000582077,188.99099999999999,200.431,-0.029376871363199886,31.138,500,112317.47,112317.65,112317.66,0.010000000009313226,152.06930254,126.73026706,0.0908862073078322,0.95953121,100,112330.7,112330.7,112330.8,0.10000000000582077,111.186,107.279,0.017883871558373243,52.12315163,1000,112324.0,112323.9,112324.0,0.10000000000582077,21.08321331,12.53561937,0.2542501704732005,0.52298945,100,112330.3,112330.3,112330.4,0.09999999999126885,6.961613,8.88747,-0.12151220357669908,0.338596,60
2025-08-25 18:56:10,112312.76,112312.76,112312.77,0.010000000009313226,32.70586,12.96943,0.43210300361530274,7.27012,500,112265.9,112265.9,112266.0,0.10000000000582077,184.03,189.185,-0.013812413756145923,31.872,500,112313.66,112321.46,112321.47,0.00999999999476131,153.71864576000002,127.08258861,0.09485733639939345,1.43642224,100,112330.7,112330.7,112330.8,0.10000000000582077,108.929,113.563,-0.020827715153803283,52.12245166,1000,112323.9,112323.9,112324.0,0.10000000000582077,18.04769362,10.947848089999999,0.2448599029812712,0.49248335,100,112330.3,112330.3,112330.4,0.09999999999126885,7.593693,6.207947,0.10040444468918189,0.337654,60
2025-08-25 18:56:14,112320.0,112319.99,112320.0,0.00999999999476131,42.24998,15.49241,0.463395609360818,6.76158,500,112265.9,112267.6,112267.7,0.09999999999126885,215.571,172.803,0.11012065689258292,29.109,500,112306.91,112321.09,112321.1,0.010000000009313226,155.45987039,128.75772491,0.09394965660664004,1.8585501100000001,100,112330.7,112330.7,112330.8,0.10000000000582077,106.386,108.707,-0.010790681240207715,52.04933489,1000,112324.0,112327.9,112328.0,0.10000000000582077,20.53995419,12.03380952,0.2611348429284716,0.63071608,100,112330.3,112330.3,112330.4,0.09999999999126885,6.12957,5.587452,0.046267558429095745,0.343254,60
2025-08-25 18:56:18,112320.0,112319.99,112320.0,0.00999999999476131,36.61057,16.7006,0.37346713643688556,6.50504,500,112266.0,112267.6,112267.7,0.09999999999126885,210.618,180.64000000000001,0.07661951960087711,29.262,500,112322.75,112322.75,112322.76,0.00999999999476131,153.77837027,134.69038714,0.0661700189004187,1.8833077900000001,100,112330.8,112330.7,112330.8,0.10000000000582077,107.972,108.611,-0.0029503700659793707,51.27373175,1000,112327.9,112327.9,112328.0,0.10000000000582077,20.79589079,11.049169299999999,0.3060669837787705,0.63997526,100,112330.3,112330.3,112330.4,0.09999999999126885,6.770716,6.029275,0.057925118853599196,0.348685,60
